,price,review_scores_value,room_type,instant_bookable,host_identity_verified,number_of_reviews,beds,bath,bedrooms,reviews_per_month,neighbourhood_cleansed,property_type,availability_30,availability_60,availability_90,availability_365,profit_per_bed
8230,146.18249075215783,4.64,Entire home/apt,f,t,11,6.0,1 ,3.0,1.11,Lo Barnechea,Entire rental unit,30,60,90,365,24.36374845869297
8231,60.419235511713936,4.2,Entire home/apt,t,t,5,3.0,2 ,2.0,0.61,Las Condes,Entire rental unit,0,0,0,0,20.139745170571313
8232,29.05055487053021,4.23,Entire home/apt,f,t,13,1.0,1 ,,1.25,Santiago,Entire rental unit,0,24,54,329,29.05055487053021
8233,61.65228113440197,4.5,Entire home/apt,t,f,6,1.0,1 ,1.0,0.65,Las Condes,Entire rental unit,1,6,36,126,61.65228113440197
8234,29.127003699136868,4.72,Private room,t,t,18,1.0,1  ,1.0,2.2,Santiago,Private room in condominium (condo),27,57,87,362,29.127003699136868
8235,25.18372379778052,4.0,Entire home/apt,f,t,1,1.0,1 ,1.0,0.12,Santiago,Entire rental unit,0,0,0,180,25.18372379778052
8236,43.43526510480888,4.62,Private room,t,t,13,1.0,1  ,1.0,1.32,Santiago,Room in hotel,25,55,85,360,43.43526510480888
8237,42.8039457459926,4.71,Private room,t,t,42,1.0,1  ,1.0,4.13,Santiago,Room in hotel,25,55,85,358,42.8039457459926
8238,20.96177558569667,4.8,Private room,t,t,10,1.0,0  ,1.0,0.97,Santiago,Private room in bed and breakfast,23,50,80,355,20.96177558569667
8239,59.715166461159065,4.86,Entire home/apt,t,t,57,2.0,1 ,1.0,6.13,Providencia,Entire rental unit,22,52,81,356,29.857583230579532
8240,61.65228113440197,5.0,Entire home/apt,t,f,2,3.0,2 ,3.0,0.25,Providencia,Entire rental unit,0,25,55,330,20.55076037813399
8241,39.10480887792848,4.72,Entire home/apt,f,t,74,1.0,1 ,,9.65,Santiago,Entire rental unit,24,54,84,84,39.10480887792848
8242,24.66091245376079,,Private room,f,f,0,1.0,2.5  ,1.0,,Las Condes,Private room in residential home,12,42,72,347,24.66091245376079
8243,46.8557336621455,4.83,Entire home/apt,t,t,6,1.0,1 ,1.0,0.6,Las Condes,Entire rental unit,0,0,0,0,46.8557336621455
8244,28.360049321824903,4.8,Entire home/apt,f,f,5,1.0,1 ,1.0,0.51,Estación Central,Entire rental unit,0,25,54,54,28.360049321824903
8245,38.74352651048089,4.22,Private room,t,t,9,1.0,1  ,,0.93,Santiago,Private room in bed and breakfast,28,58,88,363,38.74352651048089
8246,47.792848335388406,4.65,Entire home/apt,t,f,17,1.0,1 ,1.0,1.71,Santiago,Entire rental unit,2,2,2,2,47.792848335388406
8247,43.15659679408138,,Entire home/apt,t,f,0,1.0,1 ,1.0,,Las Condes,Entire guest suite,0,25,55,330,43.15659679408138
8248,39.45745992601727,4.67,Entire home/apt,f,t,3,1.0,1 ,,0.3,San Joaquín,Entire condominium (condo),0,26,56,331,39.45745992601727
8249,46.8557336621455,4.0,Entire home/apt,t,t,2,1.0,1 ,1.0,0.23,Las Condes,Entire rental unit,0,0,0,0,46.8557336621455
8251,123.30456226880396,1.0,Entire home/apt,f,t,1,3.0,2 ,2.0,0.11,Las Condes,Entire rental unit,0,19,42,317,41.10152075626799
8252,73.98273736128236,4.33,Entire home/apt,t,f,3,1.0,1 ,1.0,0.52,Las Condes,Entire rental unit,21,51,81,171,73.98273736128236
8253,45.62268803945746,,Private room,t,f,0,1.0,1  ,1.0,,Santiago,Room in hotel,30,60,90,365,45.62268803945746
8254,51.30332922318126,4.81,Entire home/apt,t,t,21,2.0,1 ,1.0,2.55,Las Condes,Entire rental unit,4,28,58,323,25.65166461159063
8255,51.30332922318126,4.59,Entire home/apt,t,t,29,3.0,1 ,1.0,3.01,Providencia,Entire rental unit,6,33,63,338,17.10110974106042
8257,41.74722564734896,4.0,Entire home/apt,t,t,1,2.0,1 ,1.0,0.19,Santiago,Entire rental unit,0,25,55,330,20.87361282367448
8258,43.15659679408138,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,17,47,77,352,43.15659679408138
8259,43.15659679408138,,Private room,t,t,0,1.0,1  ,1.0,,Providencia,Private room in rental unit,30,60,90,180,43.15659679408138
8260,61.65228113440197,,Entire home/apt,t,f,0,4.0,1 ,2.0,,Santiago,Entire cabin,29,59,89,364,15.413070283600492
8261,29.59309494451295,5.0,Private room,f,t,2,1.0,1  ,1.0,0.23,Las Condes,Private room in residential home,1,26,56,331,29.59309494451295
8264,29.54747225647349,4.75,Entire home/apt,t,t,61,1.0,1 ,1.0,6.33,Providencia,Entire rental unit,3,15,45,313,29.54747225647349
8265,34.5252774352651,,Entire home/apt,f,f,0,2.0,1 ,1.0,,Santiago,Entire rental unit,0,0,23,23,17.26263871763255
8268,184.9568434032059,,Entire home/apt,f,f,0,4.0,2 ,2.0,,Las Condes,Entire rental unit,0,25,55,144,46.23921085080148
8269,61.65228113440197,4.89,Entire home/apt,f,t,9,1.0,1 ,1.0,1.82,Ñuñoa,Entire rental unit,9,9,9,9,61.65228113440197
8270,34.5252774352651,5.0,Entire home/apt,t,f,1,1.0,1 ,1.0,0.17,Las Condes,Entire rental unit,0,0,0,0,34.5252774352651
8271,60.419235511713936,4.2,Entire home/apt,t,t,5,3.0,2 ,2.0,1.72,Las Condes,Entire rental unit,0,12,39,39,20.139745170571313
8272,69.61035758323058,,Private room,t,t,0,1.0,1  ,1.0,,Las Condes,Private room in rental unit,23,53,83,173,69.61035758323058
8273,35.75832305795314,4.78,Entire home/apt,t,t,18,2.0,1 ,1.0,2.27,Santiago,Entire serviced apartment,17,45,75,349,17.87916152897657
8274,28.802712700369916,,Entire home/apt,f,f,0,1.0,2 ,2.0,,Santiago,Entire rental unit,2,2,2,9,28.802712700369916
8275,46.08014796547472,4.0,Entire home/apt,f,t,12,2.0,1 ,1.0,1.29,Providencia,Entire rental unit,5,35,65,65,23.04007398273736
8276,73.98273736128236,,Entire home/apt,f,f,0,1.0,2 ,1.0,,Providencia,Entire rental unit,0,0,23,298,73.98273736128236
8277,54.80517879161529,4.72,Entire home/apt,t,f,18,1.0,1 ,1.0,1.95,Santiago,Entire rental unit,12,42,72,347,54.80517879161529
8278,49.32182490752158,,Entire home/apt,f,f,0,2.0,1 ,1.0,,Santiago,Entire rental unit,23,53,83,358,24.66091245376079
8279,20.34525277435265,5.0,Entire home/apt,f,t,1,1.0,1 ,1.0,0.41,Santiago,Entire rental unit,0,0,12,287,20.34525277435265
8280,30.826140567200987,,Private room,f,t,0,1.0,1  ,1.0,,Las Condes,Private room in residential home,0,0,0,240,30.826140567200987
8281,221.9482120838471,,Private room,t,f,0,1.0,2  ,1.0,,Santiago,Private room in residential home,30,60,90,365,221.9482120838471
8282,36.99136868064118,5.0,Entire home/apt,f,t,4,2.0,1 ,1.0,0.45,Ñuñoa,Entire guesthouse,0,0,23,298,18.49568434032059
8283,24.66091245376079,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Santiago,Entire rental unit,3,17,47,47,12.330456226880395
8285,42.32922318125771,,Entire home/apt,f,t,0,1.0,1 ,1.0,,Las Condes,Entire serviced apartment,8,22,42,238,42.32922318125771
8286,46.67940813810111,4.77,Entire home/apt,t,t,30,1.0,1 ,1.0,3.26,Providencia,Entire serviced apartment,23,53,83,358,46.67940813810111
8287,55.66707768187423,4.81,Entire home/apt,t,t,16,1.0,1 ,1.0,1.77,Santiago,Entire rental unit,0,10,40,315,55.66707768187423
8288,246.6091245376079,5.0,Entire home/apt,t,t,3,4.0,2 ,3.0,0.33,Lo Barnechea,Farm stay,0,0,24,299,61.652281134401974
8289,60.419235511713936,4.67,Entire home/apt,t,t,3,3.0,2 ,2.0,0.32,Las Condes,Entire rental unit,0,5,23,23,20.139745170571313
8290,60.419235511713936,5.0,Entire home/apt,t,t,8,3.0,2 ,2.0,2.14,Las Condes,Entire rental unit,8,9,16,16,20.139745170571313
8291,36.99136868064118,,Private room,f,t,0,1.0,1 ,1.0,,Providencia,Private room in rental unit,29,59,89,179,36.99136868064118
8292,29.59309494451295,4.5,Entire home/apt,t,t,8,2.0,1 ,1.0,0.86,La Reina,Entire rental unit,17,47,77,352,14.796547472256474
8293,76.44882860665845,4.0,Entire home/apt,f,t,4,1.0,2 ,2.0,0.49,Las Condes,Entire rental unit,0,6,36,311,76.44882860665845
8294,48.70530209617756,4.5,Entire home/apt,f,f,2,1.0,1 ,1.0,0.23,Las Condes,Entire rental unit,1,21,51,326,48.70530209617756
8295,27.127003699136868,,Private room,t,f,0,1.0,2 ,1.0,,Santiago,Private room in rental unit,28,58,88,363,27.127003699136868
8296,36.99136868064118,4.8,Entire home/apt,f,t,10,2.0,1 ,,1.06,Santiago,Entire rental unit,24,54,84,359,18.49568434032059
8297,45.44636251541307,4.82,Entire home/apt,t,f,22,1.0,1 ,1.0,2.82,Ñuñoa,Entire rental unit,18,48,78,353,45.44636251541307
8298,16.733662145499384,4.67,Private room,t,t,18,1.0,1  ,1.0,1.9,Santiago,Private room in bed and breakfast,26,53,83,358,16.733662145499384
8299,40.86559802712701,4.42,Private room,t,t,34,1.0,1  ,1.0,3.7,Santiago,Room in hotel,27,57,87,362,40.86559802712701
8300,39.067817509247845,4.44,Entire home/apt,t,f,9,1.0,1 ,1.0,1.17,Santiago,Entire rental unit,19,49,79,354,39.067817509247845
8301,72.8557336621455,4.78,Entire home/apt,t,t,69,3.0,2 ,2.0,7.67,Providencia,Entire rental unit,18,40,62,337,24.2852445540485
8302,30.826140567200987,,Entire home/apt,t,f,0,1.0,1 ,1.0,,Estación Central,Entire rental unit,0,0,24,299,30.826140567200987
8304,38.7533908754624,5.0,Entire home/apt,f,t,1,1.0,1 ,1.0,1.0,Recoleta,Entire rental unit,12,38,68,68,38.7533908754624
8305,24.66091245376079,,Private room,t,f,0,1.0,1  ,1.0,,Las Condes,Private room in condominium (condo),30,60,90,365,24.66091245376079
8306,48.52897657213317,4.75,Entire home/apt,t,t,8,4.0,2 ,2.0,1.12,Las Condes,Entire serviced apartment,22,52,82,357,12.132244143033292
8307,51.964241676942045,5.0,Entire home/apt,t,f,4,2.0,2 ,2.0,3.64,Ñuñoa,Entire rental unit,12,28,58,333,25.982120838471022
8308,35.82860665844636,4.73,Entire home/apt,t,t,11,2.0,1 ,1.0,1.23,Providencia,Entire rental unit,17,42,60,335,17.91430332922318
8309,81.25647348951911,4.88,Entire home/apt,t,t,25,1.0,1 ,1.0,2.74,Las Condes,Entire rental unit,0,0,0,0,81.25647348951911
8310,24.66091245376079,5.0,Private room,t,t,5,1.0,1  ,1.0,0.54,La Florida,Private room in condominium (condo),0,0,0,240,24.66091245376079
8311,28.360049321824903,5.0,Entire home/apt,f,t,2,2.0,1 ,1.0,0.23,Lo Barnechea,Entire rental unit,0,0,0,37,14.180024660912451
8312,42.980271270036994,4.82,Entire home/apt,t,t,22,2.0,1.5 ,2.0,2.37,Santiago,Entire rental unit,28,58,88,178,21.490135635018497
8313,24.66091245376079,,Entire home/apt,t,f,0,2.0,2 ,2.0,,Providencia,Entire rental unit,11,17,18,258,12.330456226880395
8314,10.299630086313194,,Private room,f,f,0,1.0,1 ,,,San Miguel,Private room in rental unit,29,59,89,179,10.299630086313194
8315,30.051787916152897,5.0,Entire home/apt,f,t,1,1.0,1 ,,0.23,Santiago,Entire rental unit,0,24,54,329,30.051787916152897
8316,33.292231812577064,4.88,Entire home/apt,t,t,8,2.0,1 ,1.0,1.24,Santiago,Entire loft,2,32,62,337,16.646115906288532
8317,49.32182490752158,,Entire home/apt,t,f,0,1.0,1 ,1.0,,Las Condes,Entire rental unit,0,0,23,23,49.32182490752158
8318,24.66091245376079,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in serviced apartment,30,60,90,365,24.66091245376079
8319,34.5252774352651,4.6,Entire home/apt,f,t,5,1.0,1 ,1.0,1.38,Estación Central,Entire rental unit,22,52,82,117,34.5252774352651
8320,24.66091245376079,4.67,Entire home/apt,f,t,6,3.0,1 ,2.0,0.69,Santiago,Entire rental unit,0,21,31,296,8.220304151253597
8321,110.97410604192356,,Entire home/apt,t,t,0,1.0,1 ,1.0,,Santiago,Entire residential home,28,58,88,363,110.97410604192356
8322,82.61405672009865,,Entire home/apt,t,t,0,4.0,4 ,4.0,,Vitacura,Entire rental unit,30,60,90,179,20.65351418002466
8324,80.14796547472257,,Entire home/apt,t,t,0,2.0,2 ,2.0,,San Miguel,Entire rental unit,30,60,90,90,40.073982737361284
8325,17.029593094944513,,Private room,f,t,0,1.0,2  ,1.0,,Providencia,Private room in residential home,28,58,88,88,17.029593094944513
8326,40.07028360049322,1.0,Private room,t,t,1,2.0,1 ,1.0,0.21,Santiago,Private room in rental unit,30,60,90,365,20.03514180024661
8327,39.98643649815043,5.0,Entire home/apt,f,t,1,1.0,1 ,1.0,1.0,Santiago,Entire rental unit,4,34,64,64,39.98643649815043
8329,40.07028360049322,,Private room,f,t,0,1.0,1  ,2.0,,Santiago,Private room in rental unit,30,60,90,180,40.07028360049322
8331,22.19482120838471,5.0,Private room,t,t,2,1.0,1  ,1.0,0.23,Providencia,Private room in residential home,0,0,0,0,22.19482120838471
8332,271.27003699136867,,Private room,t,f,0,1.0,2  ,1.0,,Santiago,Private room in rental unit,30,60,90,365,271.27003699136867
8333,36.27496917385943,5.0,Entire home/apt,f,t,4,2.0,1 ,1.0,0.66,Santiago,Entire rental unit,23,53,83,173,18.137484586929716
8334,31.002466091245378,4.67,Entire home/apt,t,f,6,2.0,1 ,2.0,0.75,Ñuñoa,Entire rental unit,1,1,9,90,15.501233045622689
8336,135.6350184956843,5.0,Entire home/apt,t,t,3,2.0,2 ,2.0,0.54,Providencia,Entire rental unit,25,55,85,360,67.81750924784215
8337,34.24290998766954,,Private room,f,t,0,1.0,1  ,1.0,,Santiago,Private room in serviced apartment,30,60,90,365,34.24290998766954
8338,22.19482120838471,5.0,Private room,f,t,3,1.0,1  ,1.0,0.36,Las Condes,Private room in rental unit,0,0,23,23,22.19482120838471
8339,18.49568434032059,,Private room,t,t,0,1.0,1  ,1.0,,Santiago,Private room in rental unit,29,59,89,364,18.49568434032059
8340,28.360049321824903,,Entire home/apt,t,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,0,0,0,0,28.360049321824903
8341,431.5659679408138,,Entire home/apt,f,t,0,6.0,4.5 ,5.0,,Lo Barnechea,Entire residential home,0,2,3,3,71.92766132346897
8342,73.3810110974106,,Entire home/apt,f,t,0,2.0,1.5 ,3.0,,Providencia,Entire rental unit,30,60,90,365,36.6905055487053
8343,53.0209617755857,5.0,Entire home/apt,f,t,1,3.0,2 ,3.0,0.15,Providencia,Entire rental unit,0,3,33,308,17.673653925195232
8344,86.31319358816276,5.0,Entire home/apt,f,f,5,2.0,2 ,2.0,0.66,Vitacura,Entire serviced apartment,15,45,75,254,43.15659679408138
8345,36.99136868064118,,Entire home/apt,t,f,0,3.0,2 ,3.0,,San Miguel,Entire rental unit,30,60,90,365,12.330456226880393
8346,52.7213316892725,4.83,Entire home/apt,f,t,42,1.0,1 ,,4.75,Las Condes,Entire rental unit,17,47,76,351,52.7213316892725
8347,52.7213316892725,4.7,Entire home/apt,f,t,23,1.0,1 ,1.0,2.56,Las Condes,Entire rental unit,24,54,84,359,52.7213316892725
8348,51.78791615289766,,Entire home/apt,f,t,0,1.0,1 ,1.0,,Santiago,Entire rental unit,0,0,0,239,51.78791615289766
8349,52.7213316892725,4.82,Entire home/apt,f,t,38,1.0,1 ,,4.33,Las Condes,Entire rental unit,24,54,84,359,52.7213316892725
8350,46.8557336621455,5.0,Entire home/apt,f,f,6,2.0,1 ,1.0,0.74,Ñuñoa,Entire rental unit,0,24,54,329,23.42786683107275
8351,33.46855733662146,3.91,Entire home/apt,t,t,11,1.0,1 ,1.0,1.58,Santiago,Entire rental unit,7,7,7,275,33.46855733662146
8352,75.13070283600493,4.5,Entire home/apt,f,t,2,2.0,2 ,2.0,0.27,Ñuñoa,Entire rental unit,6,36,66,341,37.565351418002464
8353,61.65228113440197,,Entire home/apt,t,t,0,1.0,1 ,1.0,,Ñuñoa,Entire rental unit,0,29,59,59,61.65228113440197
8354,51.30332922318126,3.88,Entire home/apt,t,t,8,2.0,1 ,1.0,0.94,Las Condes,Entire rental unit,10,40,70,345,25.65166461159063
8355,43.15659679408138,,Entire home/apt,f,f,0,3.0,1 ,2.0,,Santiago,Entire rental unit,17,47,77,352,14.385532264693794
8356,49.762022194821206,4.62,Entire home/apt,t,t,26,1.0,1 ,1.0,3.12,Providencia,Entire rental unit,13,43,73,345,49.762022194821206
8357,49.762022194821206,4.63,Entire home/apt,t,t,8,1.0,1 ,1.0,1.03,Providencia,Entire rental unit,11,35,65,340,49.762022194821206
8358,36.99136868064118,,Entire home/apt,t,f,0,2.0,1 ,3.0,,Providencia,Entire rental unit,0,0,0,39,18.49568434032059
8359,61.65228113440197,4.75,Entire home/apt,f,f,4,5.0,2 ,3.0,0.66,Recoleta,Entire rental unit,1,3,3,3,12.330456226880393
8361,42.84217016029593,,Entire home/apt,t,t,0,1.0,1 ,1.0,,Santiago,Entire rental unit,27,57,87,337,42.84217016029593
8362,68.50308261405672,,Entire home/apt,t,t,0,1.0,1 ,1.0,,Santiago,Entire rental unit,24,54,84,341,68.50308261405672
8363,73.93958076448828,3.0,Entire home/apt,t,t,2,3.0,1 ,1.0,0.23,Santiago,Entire rental unit,30,60,85,345,24.646526921496093
8364,63.94204685573367,5.0,Entire home/apt,f,f,4,1.0,1 ,1.0,0.5,Las Condes,Entire rental unit,17,35,64,64,63.94204685573367
8365,111.99630086313194,,Entire home/apt,t,t,0,3.0,1 ,1.0,,Santiago,Entire rental unit,24,54,84,344,37.332100287710645
8366,36.99136868064118,3.5,Private room,t,t,2,1.0,1  ,1.0,0.24,Santiago,Private room in bed and breakfast,24,54,84,173,36.99136868064118
8367,83.72626387176325,,Entire home/apt,t,t,0,6.0,1 ,1.0,,Santiago,Entire loft,30,60,90,350,13.954377311960542
8368,92.442663378545,1.0,Entire home/apt,t,t,1,3.0,1 ,1.0,0.16,Santiago,Entire rental unit,28,58,88,341,30.814221126181668
8369,36.99136868064118,4.5,Private room,t,t,2,1.0,1  ,1.0,0.23,Santiago,Private room in bed and breakfast,26,56,86,175,36.99136868064118
8370,14.796547472256474,3.67,Private room,t,f,3,1.0,1 ,1.0,0.35,Las Condes,Private room in rental unit,30,60,90,365,14.796547472256474
8371,36.99136868064118,4.79,Entire home/apt,f,f,14,2.0,2 ,2.0,1.62,Estación Central,Entire rental unit,20,50,80,169,18.49568434032059
8372,92.42416769420468,,Entire home/apt,t,t,0,4.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,350,23.10604192355117
8373,61.65228113440197,,Entire home/apt,t,t,0,3.0,2 ,2.0,,Providencia,Entire rental unit,0,24,54,90,20.55076037813399
8374,27.4019728729963,,Private room,t,t,0,3.0,1  ,1.0,,Santiago,Private room in rental unit,0,0,0,0,9.133990957665434
8375,18.49568434032059,5.0,Private room,t,t,9,1.0,1  ,1.0,1.04,Santiago,Private room in bed and breakfast,26,56,86,175,18.49568434032059
8376,49.32182490752158,4.5,Entire home/apt,t,f,4,1.0,1.5 ,1.0,0.46,Santiago,Entire rental unit,0,0,23,294,49.32182490752158
8377,62.9691738594328,4.86,Entire home/apt,t,t,7,3.0,2 ,2.0,1.44,Las Condes,Entire rental unit,8,31,61,151,20.989724619810932
8378,10.998766954377311,5.0,Private room,f,f,5,1.0,2 ,1.0,0.68,Macul,Private room in rental unit,1,14,44,319,10.998766954377311
8379,92.47842170160295,4.86,Entire home/apt,f,t,7,2.0,1 ,2.0,1.52,Lo Barnechea,Farm stay,28,58,88,363,46.23921085080148
8380,36.99136868064118,,Private room,t,t,0,2.0,1  ,1.0,,Santiago,Private room in rental unit,30,60,90,180,18.49568434032059
8381,36.99136868064118,,Private room,t,f,0,1.0,2 ,1.0,,Las Condes,Private room in residential home,30,60,90,365,36.99136868064118
8382,41.30702836004932,5.0,Private room,t,t,1,1.0,1  ,1.0,0.57,Santiago,Private room in bed and breakfast,24,54,84,173,41.30702836004932
8383,42.54007398273736,5.0,Private room,t,t,2,1.0,1  ,1.0,0.64,Santiago,Private room in bed and breakfast,26,56,86,175,42.54007398273736
8384,36.99136868064118,5.0,Private room,t,t,1,1.0,1  ,1.0,0.34,Santiago,Private room in bed and breakfast,28,58,88,177,36.99136868064118
8385,23.42786683107275,5.0,Private room,t,t,1,1.0,1  ,1.0,0.12,Santiago,Private room in bed and breakfast,24,51,81,170,23.42786683107275
8386,61.65228113440197,5.0,Entire home/apt,f,t,4,1.0,1 ,1.0,0.57,Santiago,Entire rental unit,23,53,75,350,61.65228113440197
8387,240.4438964241677,,Entire home/apt,t,f,0,5.0,3 ,4.0,,Lo Barnechea,Entire residential home,4,13,43,133,48.088779284833535
8389,55.096177558569664,4.83,Entire home/apt,t,t,6,3.0,2 ,2.0,1.03,Santiago,Entire rental unit,0,6,36,36,18.365392519523223
8390,62.2478421701603,4.56,Entire home/apt,t,f,9,2.0,2 ,2.0,1.09,Santiago,Entire rental unit,28,58,88,363,31.12392108508015
8391,31.530209617755855,4.96,Entire home/apt,f,t,28,3.0,1.5 ,2.0,3.53,Santiago,Entire rental unit,10,28,34,34,10.510069872585285
8392,35.0616522811344,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Santiago,Entire condominium (condo),0,0,0,239,35.0616522811344
8393,58.129469790382245,4.33,Entire home/apt,f,f,3,2.0,1 ,1.0,0.43,Providencia,Entire rental unit,23,49,79,354,29.064734895191123
8394,53.27990135635019,,Private room,t,t,0,1.0,4  ,1.0,,Santiago,Private room in rental unit,25,54,83,319,53.27990135635019
8395,55.487053020961774,5.0,Private room,f,t,3,1.0,1  ,1.0,0.41,Lo Barnechea,Private room in residential home,29,59,89,364,55.487053020961774
8397,18.49568434032059,5.0,Entire home/apt,t,t,3,1.0,1 ,1.0,0.42,Santiago,Entire rental unit,4,5,21,296,18.49568434032059
8398,14.916152897657213,,Private room,f,t,0,1.0,2  ,1.0,,San Miguel,Private room in bed and breakfast,29,59,89,364,14.916152897657213
8402,43.15659679408138,4.33,Private room,t,t,6,1.0,1  ,1.0,1.26,Santiago,Room in hotel,30,60,90,365,43.15659679408138
8403,36.99136868064118,4.8,Private room,t,t,5,1.0,1  ,1.0,1.56,Santiago,Room in hotel,30,60,90,365,36.99136868064118
8404,36.99136868064118,4.62,Private room,t,t,13,2.0,1  ,1.0,1.54,Santiago,Room in hotel,30,60,90,365,18.49568434032059
8406,61.65228113440197,4.89,Entire home/apt,f,t,18,2.0,1 ,1.0,2.23,Las Condes,Entire rental unit,3,24,54,144,30.826140567200984
8407,49.32182490752158,,Entire home/apt,t,f,0,1.0,1 ,1.0,,Santiago,Entire guesthouse,30,60,90,365,49.32182490752158
8408,67.81750924784217,4.71,Entire home/apt,t,t,7,1.0,1 ,,0.93,Las Condes,Entire serviced apartment,0,1,31,121,67.81750924784217
8409,24.66091245376079,4.33,Entire home/apt,t,f,3,1.0,1 ,1.0,0.38,Santiago,Entire rental unit,0,0,23,298,24.66091245376079
8410,49.3094944512947,4.5,Entire home/apt,f,t,8,2.0,2 ,2.0,1.4,Estación Central,Entire rental unit,26,56,86,361,24.65474722564735
8411,26.045622688039455,,Entire home/apt,f,t,0,4.0,1 ,1.0,,Santiago,Entire rental unit,0,24,54,329,6.511405672009864
8412,43.15659679408138,4.5,Private room,t,t,2,2.0,1  ,1.0,0.26,Santiago,Private room in bed and breakfast,27,57,87,176,21.57829839704069
8413,31.442663378545006,4.92,Entire home/apt,t,t,63,1.0,1 ,1.0,7.68,Santiago,Entire rental unit,4,32,62,337,31.442663378545006
8414,39.45745992601727,4.0,Entire home/apt,f,t,1,2.0,2 ,2.0,0.17,Providencia,Entire rental unit,0,24,54,329,19.728729963008636
8415,61.65228113440197,5.0,Entire home/apt,f,t,6,1.0,1 ,,1.03,Las Condes,Entire rental unit,5,35,65,155,61.65228113440197
8416,36.99136868064118,5.0,Entire home/apt,f,f,26,1.0,1 ,1.0,3.22,Santiago,Entire rental unit,26,56,86,175,36.99136868064118
8417,75.56843403205919,4.92,Entire home/apt,t,t,12,2.0,1 ,1.0,1.55,Las Condes,Entire rental unit,6,12,42,132,37.784217016029594
8418,24.66091245376079,,Private room,t,f,0,1.0,1.5  ,1.0,,Providencia,Private room in residential home,1,1,1,240,24.66091245376079
8420,18.49568434032059,4.83,Private room,f,t,6,1.0,1  ,1.0,0.74,Macul,Private room in guesthouse,30,60,90,365,18.49568434032059
8421,32.059186189889026,4.75,Entire home/apt,t,t,16,1.0,1 ,1.0,1.94,Santiago,Entire rental unit,6,32,32,281,32.059186189889026
8422,22.19482120838471,5.0,Private room,t,f,3,1.0,1  ,1.0,0.39,Providencia,Private room in rental unit,30,60,90,270,22.19482120838471
8423,69.61035758323058,4.0,Entire home/apt,f,t,1,4.0,2 ,4.0,0.17,Las Condes,Entire rental unit,0,16,45,45,17.402589395807645
8424,61.65228113440197,4.83,Entire home/apt,f,t,23,3.0,1 ,1.0,2.77,Recoleta,Entire rental unit,28,58,88,363,20.55076037813399
8426,34.5252774352651,4.91,Entire home/apt,t,t,11,2.0,1 ,,1.39,Santiago,Entire rental unit,0,0,0,25,17.26263871763255
8427,22.19482120838471,,Private room,f,t,0,1.0,1  ,1.0,,Santiago,Private room in rental unit,0,0,0,207,22.19482120838471
8428,50.08754623921085,,Entire home/apt,t,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,0,0,8,282,50.08754623921085
8429,24.66091245376079,,Private room,t,f,0,1.0,1  ,1.0,,La Florida,Private room in guest suite,30,60,90,90,24.66091245376079
8430,16.029593094944513,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in guesthouse,27,57,87,362,16.029593094944513
8431,14.796547472256474,,Private room,t,f,0,1.0,1  ,1.0,,Santiago,Private room in rental unit,30,60,90,90,14.796547472256474
8432,55.04685573366215,5.0,Entire home/apt,f,t,8,2.0,1.5 ,1.0,1.4,Providencia,Entire rental unit,21,51,81,356,27.523427866831074
8433,20.882860665844635,,Private room,f,t,0,1.0,1  ,1.0,,Las Condes,Private room in rental unit,30,60,90,179,20.882860665844635
8434,10.35758323057953,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in condominium (condo),30,60,90,90,10.35758323057953
8435,14.796547472256474,,Private room,t,t,0,1.0,2 ,1.0,,Ñuñoa,Private room in rental unit,1,31,61,336,14.796547472256474
8436,36.99136868064118,4.67,Entire home/apt,t,t,21,1.0,1 ,1.0,2.69,Providencia,Entire rental unit,0,6,10,218,36.99136868064118
8437,73.98273736128236,,Private room,t,t,0,3.0,1  ,1.0,,La Reina,Private room in residential home,30,60,90,90,24.660912453760787
8438,36.99136868064118,5.0,Entire home/apt,t,f,1,2.0,2.5 ,2.0,0.17,Santiago,Entire rental unit,0,24,54,54,18.49568434032059
8439,98.64364981504316,5.0,Entire home/apt,t,t,5,3.0,2 ,2.0,1.13,Las Condes,Entire rental unit,0,16,46,321,32.88121660501439
8440,61.08014796547472,4.5,Entire home/apt,f,t,2,1.0,1 ,1.0,0.27,Las Condes,Entire rental unit,1,1,24,114,61.08014796547472
8441,55.487053020961774,,Private room,f,t,0,2.0,1  ,1.0,,Santiago,Room in boutique hotel,0,0,17,17,27.743526510480887
8442,36.99136868064118,,Entire home/apt,f,f,0,1.0,1 ,,,Estación Central,Entire rental unit,30,60,90,365,36.99136868064118
8443,26.07028360049322,5.0,Entire home/apt,t,t,1,1.0,1 ,1.0,0.17,Las Condes,Entire rental unit,0,2,2,261,26.07028360049322
8444,59.1861898890259,,Entire home/apt,f,t,0,1.0,1 ,1.0,,Recoleta,Entire rental unit,30,60,90,365,59.1861898890259
